Código,Descripción
77121706,Servicios de control de la contaminacion del agua potable
78101502,Transporte aereo internacional de carga
78101603,Transporte de ganado
78101604,Servicios de transporte de vehiculos
78101702,Servicios de transporte internacional por buques
78101703,Servicios de transporte interior por barcazas
78101802,Servicios de transporte regional o nacional en camion
78102101,Transporte de productos petroliferos
78102203,Servicios de entrega o recogida de correo
78102205,Servicios de entrega local de cartas o pequenos paquetes
78111501,Servicios de helicoptero
78111502,Viajes en aviones comerciales
78111503,Viajes en vuelos personales
78111601,Servicios de transporte de pasajeros
78111802,Servicios de autobuses regulares
78111803,Servicios de autobuses contratados
78111804,Servicios de taxi
78111807,Honorarios del estacionamiento
78111808,Alquiler de vehiculos
78121502,Servicios de embalar en cajas esqueletas
78121601,De flete y/o manipulación de carga
78131602,Almacenaje del archivo de carpetas
78131603,Almacenamiento de muebles y/o equipos
78131803,Almacenaje de materias peligrosas
78131804,Servicios de clasificacion de documentos
78141502,Servicios de agencia aduanera
78180101,Servicios de reparacion
78180103,Servicios de cambio de fluidos de aceite 
78180201,Servicio de chaperia y pintura
78180303,Servicios de remolque de vehiculos
80101504,Servicios de asesoramiento de planificacion estrategica
80101506,Asesoramiento de estructuras organizativas
80101507,Servicios de consultoria
80101601,Estudios de viabilidad o seleccion de ideas de proyectos
80101604,Administracion o planificacion de proyectos
80101701,Servicios de gestion de fabricas
80111504,Formacion o desarrollo laboral
80111617,Servicios de arquitectura 
80111619,Servicios profesionales varios
80111701,Servicios de contratacion de personal y servicios
80111707,Personal tecnico 
80111714,Conductores permanentes
80111715,Personal profesional
80121604,Leyes de patentes
80121610,Servicios de derecho sobre recaudacion de la deuda
80121703,Servicios legales de propiedades o notariado
80131501,Alquiler de viviendas
80131502,Alquiler de instalaciones comerciales
80131503,Arrendamiento de tierras
80131801,Gestion de la propiedad
80131802,Servicios de valoracion inmobiliaria
80141511,Encuestas escritas de investigacion de mercado u otros
80141513,Entrevistas personales e investigacion de mercado
80141615,Vehiculo usado
80141618,Agencias de marketing de ventas
80141705,Servicios de subasta
80151503,Servicios de informacion comercial
80151504,Servicios de promocion comercial
80161501,Servicios de administracion de oficinas o secretariado
80161504,Servicios administrativos
80161507,Servicios Audio Visuales
80161602,Servicios de inventariado o recepcion
81101502,Dibujo tecnico
81101508,Ingenieria arquitectonica
81101510,Ingenieria de carreteras
81101512,Servicios de sistemas de informacion geografica (GIS)
81101513,Gestion y/o supervicion de construccion de edificios
81101701,Servicios de ingenieria electrica
81101902,Ingenieria de productos para petroleo y gas
81111503,Diseno de integracion de sistemas
81111504,Servicios de programacion de aplicaciones
81111506,Servicios de programacion y mantenimiento de servidores
81111508,Servicios de ejecucion de aplicaciones
81111602,Programacion - Java
81111704,Diseno de base de datos
81111801,Seguridad de computadores
81111803,Soporte o mantenimiento de red de area local (LAN)
81111804,Soporte o mantenimiento de red extensa (WAN)
81111805,Mantenimiento o apoyo de sistemas informaticos
81111806,Analisis de base de datos
81111810,Codificacion o desarrollo de software
81111811,Soporte tecnico o servicios de ayuda
81111812,Mantenimiento del hardware de equipos informaticos y relacionados 
81112001,Proceso de datos online
81112002,Servicios de proceso o preparacion de datos
81112003,Centro de servicios de datos
81112102,Proveedores de servicio de correo electronico
81112103,Servicios sobre plataforma Web
81112105,Servicios de alojamiento de funcionamiento de sitio
81112107,Servicios de Instalación de Internet y relacionados
81121501,Analisis macroeconomicos
81141501,Procesamiento de Productos
81141503,Inspeccion de productos o materiales o Sistemas de Gestion
81141504,Ensayo o calibrado de equipos
81141601,Logistica
81141602,Analisis de transito
81141801,Analisis de seguridad o riesgos
81141804,Servicio de inspeccion y mantenimiento e instalacion de equipos
81141805,Servicios de inspeccion de edificios
81141806,Servicios de instalación e inspección de línea eléctrica
81141807,Servicio de fontaneria o alcantarillado
81151604,Topografia
81151703,Estudios geologicos
81151804,Estudios hidrologicos
82101502,Publicidad en carteles o carteles de indicación
82101503,Publicidad en revistas
82101504,Publicidad o publicacion en periodicos
82101506,Publicidad en transportes
82101601,Publicidad y publicacion en radio
82101602,Publicidad y publicacion en television
82101603,Publicidad en Internet
82101604,Publicidad en los cines
82101699,Publicidad callejera
82101701,Servicios de publicidad en pancartas (pasacalles)
82101801,Servicios de agencia publicitaria
82111502,Servicios de redaccion de manuales
82111604,Servicios de trascripcion
82111801,Servicios de edicion
82111803,Servicios de correccion de pruebas
82111804,Servicios de traduccion escrita
82111902,Servicios de boletines informativos de especial interes
82111903,Servicios telegraficos de agencia de noticias
82111904,Servicios de entrega de periodicos o material publicitario
82121501,Servicio de etiquetado
82121503,Impresion digital
82121504,Impresion tipografica o impresion por serigrafia
82121505,Impresion promocional o de informacion
82121506,Impresion de publicaciones
82121507,Impresion de papeleria
82121508,Impresion de envoltorios
82121509,Impresion o catalogacion de valores o instrumentos financieros
82121510,Impresion textil
82121511,Impresion de hoja de instrucciones o manual tecnico
82121602,Grabado de cd
82121603,Grabado de planchas metalicas
82121701,Servicios de copias en blanco y negro o de cotejo
82121903,Encuadernacion
82131501,Elaboracion o reproduccion de pelicula fija
82131503,Servicios de microficha
82131504,Separacion del color
82131603,Servicios de produccion de video
82131604,Servicios de estudio fotografico (fotos fijas)
82141501,Servicios de redaccion de graficas y planes y trazados
82141502,Diseno o graficos artisticos
82141504,Servicios de diseno de graficos y graficas
82141505,Servicios de diseno por computador
82141507,Servicios de diseno de serigrafia
82141601,Servicios fotograficos
82151501,Servicios de pintores
82151504,Servicios de escultores
83101501,Abastecimiento de agua
83101504,Gestion de distribucion del agua
83101601,Suministro de gas natural
83101801,Suministro de electricidad monofasica
83101803,Suministro de electricidad trifasica
83101804,Servicios de transmision de energia electrica
83101807,Distribucion de energia electrica urbana
83102001,Servicios funerarios
83111501,Servicio telefonico básico
83111507,Servicios de centro de llamadas
83111602,Servicios de sistemas de comunicacion por satelite o terrestre
83111603,Servicios de telefonia
83111604,Servicios de radio busqueda
83111801,Servicios de television por cable
83111802,Servicios de television por circuito cerrado
83111901,Gestion de emisoras de radio
83111902,Servicios o redes de radioaficionados y comerciales
83111904,Servicios de estudios o equipos de radio
83112203,Servicios de redes gestionadas de redes virtuales privadas (VPN)
83112304,Servicios de transmision optica (Ocx)
83121701,Servicios relacionados con la television
83121703,Servicios relacionados con Internet
84111505,Servicios de Asesoramiento contable
84111601,Auditorias de cierre del ejercicio
84111603,Peritajes y auditorias internas
84111703,Servicios de preparacion o revision de presupuestos
84121604,Servicios de transaccion de divisas al contado
84121703,Analisis de inversiones
84121806,Servicios de custodia de valores
84131501,Seguros de edificios o del contenido de edificios
84131503,Seguro de vehiculos
84131504,Seguros de carga
84131505,Seguros maritimos y aviación
84131509,Seguro de caucion
84131511,Seguro de deterioro de valores
84131512,Seguro de equipo electronico e informatico
84131514,Seguro de garantia de fidelidad
84131601,Seguros de vida
84131602,Seguros de enfermedad y hospitalizacion
84131603,Seguros de danos personales
84131607,Seguro de responsabilidad civil
84131609,Programas de asistencia de empleados
84141602,Proveedores de servicios de tarjetas de credito / debito
85101501,Servicios hospitalarios de emergencia o quirurgicos
85101509,Servicios hospitalarios ginecologicos u obstetricos
85101601,Servicios de enfermeria
85101705,Administracion de salud publica
85111506,Servicios de prevencion o control de enfermedades bacteriologicas
85111601,Servicios de prevencion o control de enfermedades oseas
85111602,Servicios de prevencion o control de cancer o leucemia
85111603,Servicios de prevencion o control de enfermedades endocrinas
85111604,Servicios de prevencion o control de enfermedades cardiovasculares
85111607,Servicios de prevencion o control de alteraciones neurologicas
85111609,Servicios de prevencion o control de radiopatias
85111610,Servicios de prevencion o control de enfermedades del sistema digestivo
85111612,Servicios de prevencion o control de enfermedades respiratorias
85111614,Servicios de prevencion o control de enfermedades infantiles
85121502,Servicios en consultas medicas
85121503,Servicios de control de medicos de atencion primaria
85121504,Servicios medicos varios
85121601,Servicios ginecologicos y de obstetricia
85121602,Servicios de nefrologia
85121603,Servicios de cardiologia
85121604,Servicios de especialistas de pulmon
85121605,Servicios de gastroenterologos
85121607,Servicios psiquiatricos
85121608,Servicios psicologicos
85121609,Servicios quirurgicos
85121610,Servicios oftalmologicos
85121612,Servicios ortopedicos y de traumatologia
85121613,Servicios de especialidades medicas
85121614,Servicios de especialista del sistema nervioso
85121801,Servicios de laboratorios de analisis sanguineos
85121802,Servicios de laboratorios bacteriologicos
85121803,Servicios de laboratorios biologicos
85121805,Servicios de laboratorios de analisis de orina
85121807,Servicios de laboratorios de ultrasonidos
85121808,Servicios de diagnostico
85121809,Servicios de bancos de sangre
85121810,Servicios de deteccion de drogas o alcohol
85122003,Servicios de personal odontologico
85122101,Servicios de fisioterapia
85122102,Servicios de terapia ocupacional
85122106,Servicios de lesiones cerebrales o de la medula espinal - Sist. Nervioso
85122108,Logopedia y foniatria
85122109,Servicios de rehabilitacion para gente con discapacidades cronicas
85131501,Servicios de transplante de organos
85131705,Servicios de investigacion anatomica
85131709,Servicios de investigacion genetica
85131712,Servicios de investigacion toxicologica
85151601,Servicios de programacion de la nutricion
86101501,Formacion profesional de industria agropecuaria
86101502,Formacion profesional para la industria lactea
86101503,Formacion profesional para la industria carnica
86101504,Servicios de formacion profesional agricola
86101506,Servicios de formacion profesional forestal
86101508,Servicios de formacion profesional medioambiental
86101509,Servicios de formacion profesional de procesamiento de alimentos
86101601,Servicios de formacion profesional de informatica
86101603,Servicios de formacion profesional quimica
86101606,Servicios de formacion profesional de electronica
86101609,Servicios de formacion profesional industrial
86101610,Servicios de formacion profesional de ingenieria
86101701,Servicios de formacion profesional de comunicaciones
86101702,Formacion relacionada con el turismo y hoteleria
86101705,Formacion administrativa
86101706,Servicios de formacion profesional de asistencia sanitaria
86101707,Servicios de formacion profesional de cuidado personal
86101709,Servicios de formacion para la seguridad
86101711,Servicios de formacion de lucha contra incendios
86101712,Servicios de formacion profesional de artesania
86101713,Servicios de formacion profesional de derecho
86101716,Servicios de formacion profesional sobre transportes
86101802,Servicios de formacion de adiestramiento profesional varios
86101804,Desarrollo de recursos humanos en el sector comercial
86101805,Desarrollo de recursos humanos en el sector industrial
86111701,Ensenanza conversacional de idiomas extranjeros
86121601,Organizaciones de Formacion y Educacion
86121701,Programas de grado
86121702,Programas de postgrado
86121802,Seminarios teologicos
86131503,Escultura
86131702,Capacitacion sobre aeronautica
86131703,Servicios de escuelas de manejo de botes o yates
86131803,Formacion de policia militar
86131903,Escuelas especializadas para personas discapacitadas
86141501,Servicios de asesoramiento educativo
86141502,Servicios de orientacion de cooperacion universitaria
86141704,Servicios de biblioteca y documentacion
90101501,Restaurantes
90101603,Servicios de catering
90101604,Servicios de catering en la obra o lugar de trabajo
90111501,Hoteles
90111603,Salas de reuniones o banquetes
90121501,Servicios de planificacion de excursiones
90121502,Agencias de viajes 
90121503,Servicios de fletamento
90121602,Servicios de documentos auxiliares o visados
90131501,Actuaciones u obras teatrales
90141701,Ligas deportivas de competiciones juveniles
90151702,Colonias de vacaciones
90151802,Servicios de organizacion y gestion de eventos
90151803,Construccion o creacion de stands de feria
91111502,Servicios de lavanderia
91111602,Servicios de mantenimiento de patios y piscinas
91111703,Servicios de compra de vestuario
91111901,Servicios de guarderia para bebes y ninos
92101603,Servicios de prevencion de incendios
92101701,Servicios de carcel
92101804,Honorarios de casos judiciales
92101901,Servicio de Buzo
92101902,Servicios de ambulancia
92121504,Servicios de guardias de seguridad
92121701,Vigilancia o mantenimiento o control de alarmas
92121702,Instalacion y mantenimiento de sistemas de alarmas y equipos contra incendios
92121703,Instalación y Mantenimiento de Blindajes 
92121704,Mantenimiento o control de sistemas de vigilancia de reclusion
93101703,Servicios de redaccion de proyectos de ley
93131609,Politicas o programas de ayuda alimentaria
93141503,Servicios de planificacion social
93141513,Servicios de justicia o legislacion social
93141909,Servicios de administracion de la tierra
93151501,Servicios de gestion o financieros de empresas publicas
93151502,Servicios de sistemas de informacion o control de empresas publicas
93151505,Servicios de agencias administrativas
93151508,Servicios de departamentos gubernamentales
